game_id,scene_id,character_id,name,title,source
re5,re5_012,50,Kirk Mathison,The Storage Facility,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_012,45,Sheva Alomar,The Storage Facility,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_012,15,Chris Redfield,The Storage Facility,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_013,45,Sheva Alomar,To the Crash Site!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_013,15,Chris Redfield,To the Crash Site!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_014,48,Josh Stone,Rendezvous,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_014,45,Sheva Alomar,Rendezvous,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_014,15,Chris Redfield,Rendezvous,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_015,48,Josh Stone,Irving's Great Escape,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_015,45,Sheva Alomar,Irving's Great Escape,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_015,46,Ricardo Irving,Irving's Great Escape,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_015,15,Chris Redfield,Irving's Great Escape,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_016,45,Sheva Alomar,Terror from Above,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_016,15,Chris Redfield,Terror from Above,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_017,48,Josh Stone,Roll Out!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_017,45,Sheva Alomar,Roll Out!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_017,15,Chris Redfield,Roll Out!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_019,45,Sheva Alomar,Grand Resurgence,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_019,15,Chris Redfield,Grand Resurgence,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_020,45,Sheva Alomar,Delta Team's Distress,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_020,15,Chris Redfield,Delta Team's Distress,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_021,45,Sheva Alomar,The Wetlands,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_021,15,Chris Redfield,The Wetlands,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_022,16,Jill Valentine,Shadows of the Past,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_022,45,Sheva Alomar,Shadows of the Past,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_022,15,Chris Redfield,Shadows of the Past,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_023,48,Josh Stone,Josh to the Rescue,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_023,45,Sheva Alomar,Josh to the Rescue,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_023,15,Chris Redfield,Josh to the Rescue,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_024,48,Josh Stone,Splitting Up,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_024,45,Sheva Alomar,Splitting Up,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_024,15,Chris Redfield,Splitting Up,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_025,48,Josh Stone,Irving's Web,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_025,45,Sheva Alomar,Irving's Web,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_025,46,Ricardo Irving,Irving's Web,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_025,15,Chris Redfield,Irving's Web,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_026,48,Josh Stone,The Oil Field Aflame,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_027,48,Josh Stone,Boat Majini Appear,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_027,45,Sheva Alomar,Boat Majini Appear,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_027,15,Chris Redfield,Boat Majini Appear,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_028,48,Josh Stone,The Patrol Boat,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_028,45,Sheva Alomar,The Patrol Boat,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_028,46,Ricardo Irving,The Patrol Boat,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_028,15,Chris Redfield,The Patrol Boat,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_029,45,Sheva Alomar,A New Clue,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_029,46,Ricardo Irving,A New Clue,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_029,15,Chris Redfield,A New Clue,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_030,48,Josh Stone,The Docks,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_030,45,Sheva Alomar,The Docks,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_030,15,Chris Redfield,The Docks,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_031,45,Sheva Alomar,The Bridge Collapses,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_032,45,Sheva Alomar,Wesker's Return,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_032,6,Albert Wesker,Wesker's Return,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_032,47,Excella Gionne,Wesker's Return,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_033,45,Sheva Alomar,Underground Garden,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_033,15,Chris Redfield,Underground Garden,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_034,47,Excella Gionne,Experimental Facility,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_034,45,Sheva Alomar,Experimental Facility,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_034,15,Chris Redfield,Experimental Facility,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_035,45,Sheva Alomar,Uroboros,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_035,47,Excella Gionne,Uroboros,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_035,15,Chris Redfield,Uroboros,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_036,15,Chris Redfield,Two on Two,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_036,45,Sheva Alomar,Two on Two,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_036,6,Albert Wesker,Two on Two,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_036,47,Excella Gionne,Two on Two,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_037,16,Jill Valentine,"Old Friends, New Enemies",https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_037,45,Sheva Alomar,"Old Friends, New Enemies",https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_037,6,Albert Wesker,"Old Friends, New Enemies",https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_037,15,Chris Redfield,"Old Friends, New Enemies",https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_038,16,Jill Valentine,Favor for a Friend,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_038,45,Sheva Alomar,Favor for a Friend,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_038,15,Chris Redfield,Favor for a Friend,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_039,45,Sheva Alomar,The Tanker,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_039,15,Chris Redfield,The Tanker,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_040,47,Excella Gionne,Medicine,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_040,45,Sheva Alomar,Medicine,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_040,15,Chris Redfield,Medicine,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_041,6,Albert Wesker,Dreams of a Madman,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_042,6,Albert Wesker,A New Nightmare Begins,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_042,45,Sheva Alomar,A New Nightmare Begins,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_042,47,Excella Gionne,A New Nightmare Begins,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_042,16,Jill Valentine,A New Nightmare Begins,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_042,15,Chris Redfield,A New Nightmare Begins,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_043,45,Sheva Alomar,Rematch,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_043,6,Albert Wesker,Rematch,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_043,15,Chris Redfield,Rematch,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_044,45,Sheva Alomar,Wesker's Vulnerability,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_044,6,Albert Wesker,Wesker's Vulnerability,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_044,15,Chris Redfield,Wesker's Vulnerability,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_045,45,Sheva Alomar,Sky-High Skirmish,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_045,6,Albert Wesker,Sky-High Skirmish,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_045,15,Chris Redfield,Sky-High Skirmish,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_046,45,Sheva Alomar,The Final Curtain,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_046,6,Albert Wesker,The Final Curtain,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_046,15,Chris Redfield,The Final Curtain,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_047,16,Jill Valentine,The Fall of Wesker,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_047,45,Sheva Alomar,The Fall of Wesker,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_047,6,Albert Wesker,The Fall of Wesker,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_047,15,Chris Redfield,The Fall of Wesker,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_048,16,Jill Valentine,Homeward Bound!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_048,45,Sheva Alomar,Homeward Bound!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re5,re5_048,15,Chris Redfield,Homeward Bound!,https://gamefaqs.gamespot.com/xbox360/929197-resident-evil-5/faqs/56254
re6,re6_001,26,Sherry Birkin,Chapter 1,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_001,60,Jake Muller,Chapter 1,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_001,62,Piers Nivans,Chapter 1,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_001,15,Chris Redfield,Chapter 1,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_002,26,Sherry Birkin,Chapter 2,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_002,3,Ada Wong,Chapter 2,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_002,60,Jake Muller,Chapter 2,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_003,26,Sherry Birkin,Chapter 3,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_003,60,Jake Muller,Chapter 3,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_004,1,Leon Scott Kennedy,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_004,26,Sherry Birkin,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_004,60,Jake Muller,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_004,61,Helena Harper,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_004,63,Derek C. Simmons,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_005,26,Sherry Birkin,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_005,60,Jake Muller,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_005,62,Piers Nivans,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_005,15,Chris Redfield,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_006,62,Piers Nivans,Chapter 1,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_006,15,Chris Redfield,Chapter 1,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_007,3,Ada Wong,Chapter 2,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_007,15,Chris Redfield,Chapter 2,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_007,26,Sherry Birkin,Chapter 2,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_007,60,Jake Muller,Chapter 2,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_007,62,Piers Nivans,Chapter 2,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_008,1,Leon Scott Kennedy,Chapter 3,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_008,3,Ada Wong,Chapter 3,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_008,15,Chris Redfield,Chapter 3,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_008,61,Helena Harper,Chapter 3,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_008,62,Piers Nivans,Chapter 3,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_009,1,Leon Scott Kennedy,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_009,3,Ada Wong,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_009,62,Piers Nivans,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_009,15,Chris Redfield,Chapter 4,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_010,3,Ada Wong,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_010,15,Chris Redfield,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_010,26,Sherry Birkin,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_010,60,Jake Muller,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re6,re6_010,62,Piers Nivans,Chapter 5,https://game-scripts-wiki.blogspot.com/2021/06/resident-evil-6-transcript.html
re7,re7_003,67,Ethan Winters,The scene is changing. Ethan drives his car along a dusty road and talks on the phone with his friend.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_004,67,Ethan Winters,Ethan comes to the right house in the middle of Louisiana swamps. Everything around looks old and abandoned.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_009,67,Ethan Winters,Ethan enters the house. The door behind him locks tight.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_020,67,Ethan Winters,Portrait of a man 2 children and a woman.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_023,67,Ethan Winters,In a few minutes you find your beloved in a cage.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_023,68,Mia Winters,In a few minutes you find your beloved in a cage.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_024,68,Mia Winters,You go to the next room but then you hear Mia’s scream.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_025,67,Ethan Winters,"Running into the room you do not find Mia, just a broken wall.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_026,67,Ethan Winters,"Going up to the first floor of the house and gathering some useful items, you eventually find Mia... but now she has turned into a zombie and attacks you with a knife.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_027,67,Ethan Winters,"She brutally stabbing your hand with knife. Then, seconds later she appears to turn normal again.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_027,68,Mia Winters,"She brutally stabbing your hand with knife. Then, seconds later she appears to turn normal again.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_028,68,Mia Winters,"After a minute, Mia wakes up and turns into a zombie again, grabs and throws Ethan, breaking the wall with him.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_029,67,Ethan Winters,"You pick up a hatchet and hacks Mia to the death. After that, realizing the enormity of your actions, you hear a phone call, come up and picks it up.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_030,67,Ethan Winters,"Returning to Mia’s corpse, you do not find it.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_031,68,Mia Winters,"In a few minutes, you suddenly come across Mia. She seems alive and well.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_032,68,Mia Winters,She nails his hand with a screwdriver to the wall and goes to start a chainsaw.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_033,68,Mia Winters,"She saw off your left hand. As she leaves, she says barely distinguishable words.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_034,67,Ethan Winters,"You go up to the attic, give yourself first aid and find a gun.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_035,68,Mia Winters,You go ahead and face Mia with a chainsaw.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_037,72,Zoe Baker,"You lose consciousness. In glimpses, you notice how you and Mia are being dragged somewhere by the Father of the Family, as well as Zoe, who attaches your hand to the body with a stapler.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_038,67,Ethan Winters,"You wake up behind a kind of dinner table, at which almost all the family gathers — Father, Mom, Son, and Granny (which seems dead).",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_048,67,Ethan Winters,"Ultimately, he catches you and chops off his leg with a shovel, after which he shares a special liquid. You use it and manage to attach the leg back.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_050,72,Zoe Baker,"Getting out of the basement you find a ""safe place"" (laundry). As soon as you get there a phone starts ringing.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_050,67,Ethan Winters,"Getting out of the basement you find a ""safe place"" (laundry). As soon as you get there a phone starts ringing.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_051,67,Ethan Winters,She hangs up.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_055,67,Ethan Winters,You see someone through barricaded window.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_056,67,Ethan Winters,You go to the garage and open it.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_057,67,Ethan Winters,The door to the garage is starting to close. The Father of the Family appears.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_058,67,Ethan Winters,"The Father kills a police officer cutting half his head with a shovel. You take a gun, car keys and get in the car.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_059,67,Ethan Winters,He begins to smash the Father of the Family with his own car.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_062,67,Ethan Winters,You shoot and blow half his head off.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_065,72,Zoe Baker,You answer a phone in the hall.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_065,67,Ethan Winters,You answer a phone in the hall.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_069,68,Mia Winters,You find and watch another VHS - “Mia”.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_070,68,Mia Winters,Mia trying to hide from the Mother in her house.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_071,67,Ethan Winters,Finally the Mother catches her.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_071,68,Mia Winters,Finally the Mother catches her.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_073,67,Ethan Winters,"Father chases you, but you manage to escape through an opening in the wall.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_077,67,Ethan Winters,You see a monster separating from the wall gurgling with black goo.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_084,67,Ethan Winters,"In the basement, you find the Father and deputy, who has already begun to decompose. You are hiding.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_087,67,Ethan Winters,"Ultimately, you mince the upper part of his body.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_090,72,Zoe Baker,You are about to leave when the phone rings.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_090,67,Ethan Winters,You are about to leave when the phone rings.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_095,67,Ethan Winters,"Assembling a flamethrower to destroy the hives you reach the basement there you meet Mia, standing behind an iron cage.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_095,68,Mia Winters,"Assembling a flamethrower to destroy the hives you reach the basement there you meet Mia, standing behind an iron cage.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_096,68,Mia Winters,Suddenly the Son appears and grabs Mia.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_097,67,Ethan Winters,The Son drags Mia into a room.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_099,67,Ethan Winters,Note near closed door with dead crow on it.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_105,72,Zoe Baker,Ethan grabs the serum.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_105,67,Ethan Winters,Ethan grabs the serum.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_106,67,Ethan Winters,Diary from the next room.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_108,67,Ethan Winters,After intense fight you finally kill the Mother.,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_112,72,Zoe Baker,"You find the corpse of a girl and tear off her hand, which is needed for serum.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_112,67,Ethan Winters,"You find the corpse of a girl and tear off her hand, which is needed for serum.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_113,67,Ethan Winters,"You are returning to the trailer, but Zoe is not there. Instead, the phone rings.",https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_117,67,Ethan Winters,Legs,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
re7,re7_118,67,Ethan Winters,Chest,https://game-scripts-wiki.blogspot.com/2018/12/resident-evil-7-full-transcript.html
